"cruise","station","cast","rosette","pressure","beam_atten"
"MT","10",1,24,4.1,0.0512115551082033
"MT","10",1,23,14.8,0.0411616314199396
"MT","10",1,22,15.1,0.0412195171026157
"MT","10",1,22,15.1,0.0412195171026157
"MT","10",1,21,15,0.0411591549295775
"MT","10",1,20,15.1,0.0412195171026157
"MT","10",1,20,15.1,0.0412195171026157
"MT","10",1,19,15.7,0.0415816901408451
"MT","10",1,18,15.6,0.0415213279678068
"MT","10",1,17,15.9,0.0416995971802618
"MT","10",1,16,15.2,0.0412798792756539
"MT","10",1,16,15.2,0.0412798792756539
"MT","10",1,15,15.2,0.0412798792756539
"MT","10",1,15,15.2,0.0412798792756539
"MT","10",1,14,45,0.0457365558912387
"MT","10",1,13,74.5,0.0449002014098691
"MT","10",1,12,99.1,0.0386230614300101
"MT","10",1,11,123.5,0.0466060606060606
"MT","10",1,11,123.5,0.0466060606060606
"MT","10",1,10,123.7,0.0467272727272727
"MT","10",1,9,123.5,0.0466060606060606
"MT","10",1,9,123.5,0.0466060606060606
"MT","10",1,8,124.7,0.04645
"MT","10",1,7,149.9,0.0286989898989899
"MT","10",1,6,175.2,0.0170262626262627
"MT","10",1,5,175.5,0.0158747474747475
"MT","10",1,4,200.4,0.00629595959595959
"MT","10",1,3,250.9,0.00435656565656566
"MT","10",1,2,501,NA
"MT","10",1,1,502.4,NA
"MT","11",1,24,5.5,0.0456559939607448
"MT","11",1,23,15,0.0432211267605634
"MT","11",1,22,15.4,0.0428991951710262
"MT","11",1,22,15.4,0.0428991951710262
"MT","11",1,21,15.4,0.0428991951710262
"MT","11",1,21,15.4,0.0428991951710262
"MT","11",1,20,46,0.0482
"MT","11",1,19,52.6,0.0472100704934542
"MT","11",1,18,51.8,0.047371198388721
"MT","11",1,17,76.3,0.0424756539235412
"MT","11",1,16,100.8,0.041716
"MT","11",1,15,108.9,0.0559545454545455
"MT","11",1,14,109.3,0.0557121212121212
"MT","11",1,13,108.2,0.056386
"MT","11",1,12,126,0.0371434343434343
"MT","11",1,11,130.6,0.0311525252525253
"MT","11",1,10,130.8,0.0310515151515151
"MT","11",1,9,150.6,0.0178636363636364
"MT","11",1,8,175,0.0085
"MT","11",1,7,174.9,0.0085
"MT","11",1,6,175.1,0.0085
"MT","11",1,5,200.4,0.00581919191919192
"MT","11",1,4,249.7,0.0021
"MT","11",1,3,248.8,0.0021
"MT","11",1,2,248.4,0.0021
"MT","11",1,1,499.5,NA
"MT","12",2,20,5.3,0.0346669149471565
"MT","12",2,19,14.5,0.0343166163141994
"MT","12",2,19,14.5,0.0343166163141994
"MT","12",2,18,15,0.034530985915493
"MT","12",2,17,14.5,0.0343166163141994
"MT","12",2,17,14.5,0.0343166163141994
"MT","12",2,16,44.9,0.0461197381671702
"MT","12",2,15,75,0.0478497482376636
"MT","12",2,15,75,0.0478497482376636
"MT","12",2,14,75,0.0478497482376636
"MT","12",2,14,75,0.0478497482376636
"MT","12",2,13,98,0.0775172205438067
"MT","12",2,12,98.3,0.0784839879154079
"MT","12",2,11,98.4,0.0787289023162135
"MT","12",2,10,100.5,0.07793
"MT","12",2,9,126.4,0.0398959595959596
"MT","12",2,8,150.2,0.0202
"MT","12",2,7,175.6,0.00800909090909091
"MT","12",2,6,175,0.00837272727272727
"MT","12",2,5,175.4,0.00813030303030303
"MT","12",2,4,199.8,0.0046
"MT","12",2,3,250.1,0.002452
"MT","12",2,2,499.9,NA
"MT","12",2,2,499.9,NA
"MT","12",2,1,499.9,NA
"MT","12",2,1,499.9,NA
"MT","13",1,24,6.1,0.22081103170609
"MT","13",1,23,14.6,0.0521850956696878
"MT","13",1,22,14.4,0.0538970795568983
"MT","13",1,21,15.6,0.0529004024144869
"MT","13",1,20,15.9,0.0542633434038268
"MT","13",1,19,15.1,0.0505362173038229
"MT","13",1,19,15.1,0.0505362173038229
"MT","13",1,18,16.3,0.0505976837865055
"MT","13",1,17,15.2,0.0510090543259557
"MT","13",1,16,15.3,0.0514818913480885
"MT","13",1,16,15.3,0.0514818913480885
"MT","13",1,15,14.5,0.053041087613293
"MT","13",1,14,15.7,0.0533732394366197
"MT","13",1,13,15.1,0.0505362173038229
"MT","13",1,13,15.1,0.0505362173038229
"MT","13",1,12,15.3,0.0514818913480885
"MT","13",1,12,15.3,0.0514818913480885
"MT","13",1,11,14.2,0.0556090634441088
"MT","13",1,10,46,0.0400304828973843
"MT","13",1,9,75.3,0.0355562940584089
"MT","13",1,8,101.9,0.0542171717171717
"MT","13",1,7,104.1,0.0562050505050505
"MT","13",1,6,125.1,0.03223
"MT","13",1,5,150.7,0.0190212121212121
"MT","13",1,4,174.4,0.00987299999999999
"MT","13",1,3,201.4,0.006181
"MT","13",1,2,249.3,0.003376
"MT","13",1,1,499.6,NA
"MT","14",1,18,3.9,0.0509400503271263
"MT","14",1,17,14.4,0.04599889224572
"MT","14",1,16,14.1,0.045938469284995
"MT","14",1,16,14.1,0.045938469284995
"MT","14",1,15,14.1,0.045938469284995
"MT","14",1,15,14.1,0.045938469284995
"MT","14",1,14,45.3,0.0547601208459214
"MT","14",1,13,75.9,0.0403225352112676
"MT","14",1,12,100.4,0.035628
"MT","14",1,11,104.8,0.045094
"MT","14",1,11,104.8,0.045094
"MT","14",1,10,105.5,0.0447151515151515
"MT","14",1,9,104.8,0.045094
"MT","14",1,9,104.8,0.045094
"MT","14",1,8,125.4,0.0313252525252525
"MT","14",1,7,149.2,0.0211333333333333
"MT","14",1,6,175.1,0.0120191919191919
"MT","14",1,5,174.9,0.0118777777777778
"MT","14",1,4,200,0.00697878787878788
"MT","14",1,3,250.1,0.005112
"MT","14",1,2,500.5,NA
"MT","14",1,1,500.7,NA
"MC","15",3,24,15.5,0.0376211267605634
"MC","15",3,24,15.5,0.0376211267605634
"MC","15",3,23,15.7,0.0377619718309859
"MC","15",3,23,15.7,0.0377619718309859
"MC","15",3,22,14.8,0.0372205438066465
"MC","15",3,21,15.7,0.0377619718309859
"MC","15",3,21,15.7,0.0377619718309859
"MC","15",3,20,15.8,0.0378323943661972
"MC","15",3,19,15.5,0.0376211267605634
"MC","15",3,19,15.5,0.0376211267605634
"MC","15",3,18,15.6,0.0376915492957746
"MC","15",3,18,15.6,0.0376915492957746
"MC","15",3,17,15.6,0.0376915492957746
"MC","15",3,17,15.6,0.0376915492957746
"MC","15",3,16,15.3,0.0374802816901408
"MC","15",3,15,75.1,0.0378651560926485
"MC","15",3,14,80.1,0.0382725075528701
"MC","15",3,13,85.5,0.0405223564954683
"MC","15",3,12,90.5,0.0384792547834844
"MC","15",3,11,95.3,0.0363918429003021
"MC","15",3,10,99.9,0.0360152371342079
"MC","15",3,9,105.1,0.036467
"MC","15",3,8,110.5,0.0516
"MC","15",3,7,115.2,0.049272
"MC","15",3,6,120.3,0.047339393939394
"MC","15",3,5,125.3,0.0400272727272727
"MC","15",3,4,130.4,0.0383090909090909
"MC","15",3,3,135.6,0.0292848484848485
"MC","15",3,2,140.4,0.0254818181818181
"MC","15",3,1,145.9,0.02054
"MT","4",2,24,5.2,0.0359362556618017
"MT","4",2,23,16.3,0.0355186304128902
"MT","4",2,22,16,0.0355790533736153
"MT","4",2,21,14.5,0.0371287009063444
"MT","4",2,20,16.1,0.0355589123867069
"MT","4",2,19,43.8,0.0507075528700906
"MT","4",2,18,46.5,0.0515039235412475
"MT","4",2,17,45,0.0515913393756294
"MT","4",2,16,75.9,0.0490549295774648
"MT","4",2,15,75.2,0.049507250755287
"MT","4",2,14,100.8,0.051464
"MT","4",2,13,105.2,0.062976
"MT","4",2,12,106.3,0.0650757575757576
"MT","4",2,11,127.5,0.033819
"MT","4",2,10,151.2,0.0122030303030303
"MT","4",2,9,177.1,0.00646666666666668
"MT","4",2,9,177.1,0.00646666666666668
"MT","4",2,8,175.8,0.0068
"MT","4",2,7,177.1,0.00646666666666668
"MT","4",2,7,177.1,0.00646666666666668
"MT","4",2,6,202.2,0.00363838383838384
"MT","4",2,5,251.9,0.00126060606060606
"MT","4",2,4,252.6,0.00124040404040404
"MT","4",2,3,252.3,0.00121010101010101
"MT","4",2,2,505.8,NA
"MT","4",2,1,504.8,NA
"MT","5",2,24,6.1,0.041613980875692
"MT","5",2,23,15.4,0.0448507042253521
"MT","5",2,22,15.2,0.0447098591549296
"MT","5",2,21,15.8,0.0451323943661972
"MT","5",2,20,45.7,0.0476957746478873
"MT","5",2,19,48.7,0.0461416498993964
"MT","5",2,18,48.1,0.0459256797583082
"MT","5",2,17,74.3,0.0464214501510574
"MT","5",2,16,100.6,0.037472
"MT","5",2,15,115.8,0.0603828282828283
"MT","5",2,15,115.8,0.0603828282828283
"MT","5",2,14,115.8,0.0603828282828283
"MT","5",2,14,115.8,0.0603828282828283
"MT","5",2,13,115.7,0.0604030303030303
"MT","5",2,12,125.1,0.04533
"MT","5",2,11,135.7,0.035950505050505
"MT","5",2,10,135.4,0.0358292929292929
"MT","5",2,9,148.4,0.025742
"MT","5",2,8,175.3,0.0136
"MT","5",2,7,174.8,0.0136
"MT","5",2,6,175.2,0.0136
"MT","5",2,5,200,0.00848080808080808
"MT","5",2,4,251.6,0.00556363636363637
"MT","5",2,3,250.2,0.0052
"MT","5",2,2,250.1,0.0052
"MT","5",2,1,501.1,NA
"MT","6",1,24,5.5,0.0415636436839456
"MT","6",1,23,15.8,0.0385420523138833
"MT","6",1,22,15.2,0.0381798792756539
"MT","6",1,21,14.7,0.0379593152064451
"MT","6",1,20,15.3,0.0382402414486922
"MT","6",1,20,15.3,0.0382402414486922
"MT","6",1,20,15.3,0.0382402414486922
"MT","6",1,19,15.1,0.0381195171026157
"MT","6",1,19,15.1,0.0381195171026157
"MT","6",1,18,15.3,0.0382402414486922
"MT","6",1,18,15.3,0.0382402414486922
"MT","6",1,18,15.3,0.0382402414486922
"MT","6",1,17,14.8,0.0379794561933535
"MT","6",1,16,15.4,0.0383006036217304
"MT","6",1,15,15.1,0.0381195171026157
"MT","6",1,15,15.1,0.0381195171026157
"MT","6",1,14,15.3,0.0382402414486922
"MT","6",1,14,15.3,0.0382402414486922
"MT","6",1,14,15.3,0.0382402414486922
"MT","6",1,13,44.9,0.043598690835851
"MT","6",1,12,74.6,0.0429900302114804
"MT","6",1,11,99.8,0.0352
"MT","6",1,10,125.7,0.0398444444444444
"MT","6",1,10,125.7,0.0398444444444444
"MT","6",1,9,125.7,0.0398444444444444
"MT","6",1,9,125.7,0.0398444444444444
"MT","6",1,8,125.1,0.0399
"MT","6",1,7,149.7,0.0251454545454545
"MT","6",1,6,175.1,0.0101808080808081
"MT","6",1,5,175.9,0.0097
"MT","6",1,4,200.3,0.00712929292929293
"MT","6",1,3,250.4,0.0056
"MT","6",1,2,501.4,NA
"MT","6",1,1,499.2,NA
"MT","7",3,24,5.8,0.0357027075993961
"MT","7",3,23,15.8,0.0350289738430584
"MT","7",3,22,15.2,0.035210060362173
"MT","7",3,21,15.3,0.0351798792756539
"MT","7",3,20,44.5,0.0517616314199396
"MT","7",3,19,52.2,0.0423876132930514
"MT","7",3,19,52.2,0.0423876132930514
"MT","7",3,18,52.2,0.0423876132930514
"MT","7",3,18,52.2,0.0423876132930514
"MT","7",3,17,76.1,0.0388390342052314
"MT","7",3,16,99.7,0.0300502522704339
"MT","7",3,15,124.9,0.0391
"MT","7",3,14,125.7,0.0399222222222222
"MT","7",3,14,125.7,0.0399222222222222
"MT","7",3,13,125.7,0.0399222222222222
"MT","7",3,13,125.7,0.0399222222222222
"MT","7",3,12,125.5,0.0398414141414141
"MT","7",3,11,146.1,0.022549494949495
"MT","7",3,10,145.8,0.02286
"MT","7",3,9,151,0.0187919191919192
"MT","7",3,8,175.2,0.0100070707070707
"MT","7",3,7,175.7,0.010259595959596
"MT","7",3,6,176.4,0.0101121212121212
"MT","7",3,5,200.8,0.007879
"MT","7",3,4,250,0.0057
"MT","7",3,3,250.4,0.00571818181818182
"MT","7",3,2,250.6,0.00573838383838384
"MT","7",3,1,501,NA
"MT","8",2,24,5.1,0.0401799597382989
"MT","8",2,23,14.7,0.0410982880161128
"MT","8",2,22,15.6,0.0417617706237425
"MT","8",2,21,14.9,0.0411989929506546
"MT","8",2,20,15.3,0.0415203219315895
"MT","8",2,19,15.2,0.0414398390342052
"MT","8",2,18,14.6,0.0410479355488419
"MT","8",2,17,15.7,0.0418422535211268
"MT","8",2,17,15.7,0.0418422535211268
"MT","8",2,16,15.7,0.0418422535211268
"MT","8",2,16,15.7,0.0418422535211268
"MT","8",2,15,15.1,0.0413593561368209
"MT","8",2,14,15.5,0.0416812877263582
"MT","8",2,13,45.4,0.049741087613293
"MT","8",2,12,75,0.0411974823766365
"MT","8",2,11,100.4,0.03264
"MT","8",2,10,110.6,0.040075
"MT","8",2,9,110.3,0.039925
"MT","8",2,8,124.6,0.03175
"MT","8",2,7,150,0.0160878787878788
"MT","8",2,6,176.2,0.0106878787878788
"MT","8",2,5,176.7,0.0104353535353535
"MT","8",2,4,200.2,0.0079030303030303
"MT","8",2,3,250.3,0.00530808080808081
"MT","8",2,2,499.7,NA
"MT","8",2,1,500.3,NA
"MT","9",3,24,5.7,0.0445525616507297
"MT","9",3,23,15.5,0.0452812877263582
"MT","9",3,22,15.4,0.0452008048289738
"MT","9",3,21,15.6,0.0453617706237425
"MT","9",3,20,44.3,0.0532695871097684
"MT","9",3,19,48.5,0.051121752265861
"MT","9",3,19,48.5,0.051121752265861
"MT","9",3,18,48.5,0.051121752265861
"MT","9",3,18,48.5,0.051121752265861
"MT","9",3,17,75.9,0.0417366197183099
"MT","9",3,16,100.6,0.04344
"MT","9",3,15,111.8,0.0472
"MT","9",3,14,110.6,0.047265
"MT","9",3,13,111.1,0.047215
"MT","9",3,12,124.6,0.03044
"MT","9",3,11,131.4,0.02049
"MT","9",3,10,130.2,0.0222454545454546
"MT","9",3,9,150.8,0.0125454545454545
"MT","9",3,8,175.1,0.00840606060606061
"MT","9",3,7,175.3,0.00834545454545454
"MT","9",3,6,175.4,0.00831515151515151
"MT","9",3,5,199.4,0.00707979797979798
"MT","9",3,4,251.7,0.00355252525252526
"MT","9",3,3,251.4,0.0037040404040404
"MT","9",3,3,251.4,0.0037040404040404
"MT","9",3,2,251.4,0.0037040404040404
"MT","9",3,2,251.4,0.0037040404040404
"MT","9",3,1,500.7,NA
"MC","L1",1,24,20.4,0.0387337361530715
"MC","L1",1,24,20.4,0.0387337361530715
"MC","L1",1,23,19.9,0.0382302114803625
"MC","L1",1,22,20.4,0.0387337361530715
"MC","L1",1,22,20.4,0.0387337361530715
"MC","L1",1,21,40.5,0.0428605633802817
"MC","L1",1,20,40.2,0.042679476861167
"MC","L1",1,19,40.6,0.0429209255533199
"MC","L1",1,18,60,0.0496398791540786
"MC","L1",1,17,60.4,0.0498815709969789
"MC","L1",1,16,60.2,0.0497607250755287
"MC","L1",1,15,80.2,0.0532141993957704
"MC","L1",1,14,80.1,0.0533350453172205
"MC","L1",1,13,79.4,0.0540257804632427
"MC","L1",1,12,99.4,0.0511931382441978
"MC","L1",1,11,98.9,0.0511432024169184
"MC","L1",1,10,99.1,0.0511230614300101
"MC","L1",1,9,120.1,0.0560262626262627
"MC","L1",1,8,119.7,0.0571575757575758
"MC","L1",1,7,120.2,0.0557575757575758
"MC","L1",1,6,139.9,0.0277707070707071
"MC","L1",1,6,139.9,0.0277707070707071
"MC","L1",1,5,139.9,0.0277707070707071
"MC","L1",1,5,139.9,0.0277707070707071
"MC","L1",1,4,160.3,0.0119383838383838
"MC","L1",1,3,161,0.0115888888888889
"MC","L1",1,2,180.8,0.005764
"MC","L1",1,1,179.9,0.00622424242424242
"MC","L1",2,24,25.4,0.0383299093655589
"MC","L1",2,24,25.4,0.0383299093655589
"MC","L1",2,23,25.6,0.0382694864048338
"MC","L1",2,23,25.6,0.0382694864048338
"MC","L1",2,22,25.5,0.0382996978851964
"MC","L1",2,21,25.6,0.0382694864048338
"MC","L1",2,21,25.6,0.0382694864048338
"MC","L1",2,20,25.2,0.038390332326284
"MC","L1",2,20,25.2,0.038390332326284
"MC","L1",2,20,25.2,0.038390332326284
"MC","L1",2,19,25.3,0.0383601208459214
"MC","L1",2,18,24.7,0.0384310865191147
"MC","L1",2,17,24.9,0.0384809667673716
"MC","L1",2,16,25.2,0.038390332326284
"MC","L1",2,16,25.2,0.038390332326284
"MC","L1",2,16,25.2,0.038390332326284
"MC","L1",2,15,25.1,0.0384205438066465
"MC","L1",2,14,25.4,0.0383299093655589
"MC","L1",2,14,25.4,0.0383299093655589
"MC","L1",2,13,25.2,0.038390332326284
"MC","L1",2,13,25.2,0.038390332326284
"MC","L1",2,13,25.2,0.038390332326284
"MC","L1",2,12,100.2,0.0641945509586277
"MC","L1",2,12,100.2,0.0641945509586277
"MC","L1",2,12,100.2,0.0641945509586277
"MC","L1",2,12,100.2,0.0641945509586277
"MC","L1",2,11,100.4,0.064576
"MC","L1",2,11,100.4,0.064576
"MC","L1",2,10,100.2,0.0641945509586277
"MC","L1",2,10,100.2,0.0641945509586277
"MC","L1",2,10,100.2,0.0641945509586277
"MC","L1",2,10,100.2,0.0641945509586277
"MC","L1",2,9,100.1,0.0636900100908174
"MC","L1",2,9,100.1,0.0636900100908174
"MC","L1",2,9,100.1,0.0636900100908174
"MC","L1",2,8,100.1,0.0636900100908174
"MC","L1",2,8,100.1,0.0636900100908174
"MC","L1",2,8,100.1,0.0636900100908174
"MC","L1",2,7,100.4,0.064576
"MC","L1",2,7,100.4,0.064576
"MC","L1",2,6,100.1,0.0636900100908174
"MC","L1",2,6,100.1,0.0636900100908174
"MC","L1",2,6,100.1,0.0636900100908174
"MC","L1",2,5,100.6,0.064016
"MC","L1",2,4,100.2,0.0641945509586277
"MC","L1",2,4,100.2,0.0641945509586277
"MC","L1",2,4,100.2,0.0641945509586277
"MC","L1",2,4,100.2,0.0641945509586277
"MC","L1",2,3,100.8,0.063456
"MC","L1",2,2,100.3,0.064699091826438
"MC","L1",2,1,100.2,0.0641945509586277
"MC","L1",2,1,100.2,0.0641945509586277
"MC","L1",2,1,100.2,0.0641945509586277
"MC","L1",2,1,100.2,0.0641945509586277
"MC","L1",3,23,5.2,0.0338403522898842
"MC","L1",3,22,4.8,0.0336831303472572
"MC","L1",3,22,4.8,0.0336831303472572
"MC","L1",3,21,4.8,0.0336831303472572
"MC","L1",3,21,4.8,0.0336831303472572
"MC","L1",3,20,25.2,0.036009667673716
"MC","L1",3,19,25.4,0.0360700906344411
"MC","L1",3,18,25.6,0.0361305135951662
"MC","L1",3,17,44.7,0.0415971802618328
"MC","L1",3,16,44.4,0.0413856998992951
"MC","L1",3,15,45.2,0.0424491440080564
"MC","L1",3,14,75.2,0.0462519637462236
"MC","L1",3,13,74.7,0.0460002014098691
"MC","L1",3,12,74.5,0.0458996978851964
"MC","L1",3,11,99.9,0.0531590312815338
"MC","L1",3,11,99.9,0.0531590312815338
"MC","L1",3,10,100,0.0535021190716448
"MC","L1",3,9,99.9,0.0531590312815338
"MC","L1",3,9,99.9,0.0531590312815338
"MC","L1",3,8,107.5,0.060147
"MC","L1",3,8,107.5,0.060147
"MC","L1",3,7,106.9,0.0606989898989899
"MC","L1",3,6,107.5,0.060147
"MC","L1",3,6,107.5,0.060147
"MC","L1",3,5,125,0.03339
"MC","L1",3,4,125.1,0.03333
"MC","L1",3,3,125.2,0.033289898989899
"MC","L1",3,2,151,0.0177191919191919
"MC","L1",3,1,174.7,0.008236
"MC","L1",4,15,14.8,0.0298438066465257
"MC","L1",4,15,14.8,0.0298438066465257
"MC","L1",4,15,14.8,0.0298438066465257
"MC","L1",4,14,14.8,0.0298438066465257
"MC","L1",4,14,14.8,0.0298438066465257
"MC","L1",4,14,14.8,0.0298438066465257
"MC","L1",4,13,14.9,0.0297028197381672
"MC","L1",4,12,14.8,0.0298438066465257
"MC","L1",4,12,14.8,0.0298438066465257
"MC","L1",4,12,14.8,0.0298438066465257
"MC","L1",4,11,14.4,0.0304077542799597
"MC","L1",4,10,14.1,0.0308307150050352
"MC","L1",4,9,14.2,0.0306897280966767
"MC","L1",4,8,15,0.0298183098591549
"MC","L1",4,7,101.1,0.066768
"MC","L1",4,7,101.1,0.066768
"MC","L1",4,6,101.1,0.066768
"MC","L1",4,6,101.1,0.066768
"MC","L1",4,5,101.3,0.066888
"MC","L1",4,5,101.3,0.066888
"MC","L1",4,4,102,0.0673808080808081
"MC","L1",4,3,101.6,0.0670979797979798
"MC","L1",4,3,101.6,0.0670979797979798
"MC","L1",4,2,101.6,0.0670979797979798
"MC","L1",4,2,101.6,0.0670979797979798
"MC","L1",4,1,101.3,0.066888
"MC","L1",4,1,101.3,0.066888
"MC","L1",5,12,14.9,0.0296020140986908
"MC","L1",5,12,14.9,0.0296020140986908
"MC","L1",5,11,14.2,0.0303069486404834
"MC","L1",5,10,14.7,0.0298034239677744
"MC","L1",5,10,14.7,0.0298034239677744
"MC","L1",5,9,15.1,0.0296597585513078
"MC","L1",5,8,14.7,0.0298034239677744
"MC","L1",5,8,14.7,0.0298034239677744
"MC","L1",5,7,14.9,0.0296020140986908
"MC","L1",5,7,14.9,0.0296020140986908
"MC","L1",5,6,700.1,NA
"MC","L1",5,5,699.4,NA
"MC","L1",5,5,699.4,NA
"MC","L1",5,4,699.4,NA
"MC","L1",5,4,699.4,NA
"MC","L1",5,3,699.7,NA
"MC","L1",5,2,699.5,NA
"MC","L1",5,2,699.5,NA
"MC","L1",5,1,699.5,NA
"MC","L1",5,1,699.5,NA
"MC","L1",6,23,5.7,0.0338679315551082
"MC","L1",6,22,14.5,0.032802416918429
"MC","L1",6,21,15,0.0327676056338028
"MC","L1",6,20,14.6,0.0327520644511581
"MC","L1",6,19,15.2,0.0331096579476861
"MC","L1",6,18,15.4,0.0334517102615694
"MC","L1",6,17,14.8,0.0326513595166163
"MC","L1",6,16,44.6,0.0358219536757301
"MC","L1",6,15,75.2,0.0435262839879154
"MC","L1",6,14,100.2,0.0503394550958628
"MC","L1",6,13,109.4,0.0676030303030303
"MC","L1",6,13,109.4,0.0676030303030303
"MC","L1",6,13,109.4,0.0676030303030303
