"cruise","station","cast","rosette","pressure","beam_atten"
"MC","L2",12,4,128.3,0.0398343434343434
"MC","L2",12,3,128.1,0.03983
"MC","L2",12,3,128.1,0.03983
"MC","L2",12,2,128.4,0.0398545454545455
"MC","L2",12,1,128.7,0.0399151515151515
"MC","L2",13,24,15.3,0.0455
"MC","L2",13,23,15.2,0.0455
"MC","L2",13,23,15.2,0.0455
"MC","L2",13,22,14.9,0.0454995971802618
"MC","L2",13,21,14.5,0.0454190332326284
"MC","L2",13,21,14.5,0.0454190332326284
"MC","L2",13,20,14.5,0.0454190332326284
"MC","L2",13,20,14.5,0.0454190332326284
"MC","L2",13,19,15.4,0.0455
"MC","L2",13,18,15.2,0.0455
"MC","L2",13,18,15.2,0.0455
"MC","L2",13,17,48.5,0.0477465256797583
"MC","L2",13,16,47.9,0.0475652567975831
"MC","L2",13,15,109.2,0.0378484848484849
"MC","L2",13,15,109.2,0.0378484848484849
"MC","L2",13,14,109.2,0.0378484848484849
"MC","L2",13,14,109.2,0.0378484848484849
"MC","L2",13,13,112.6,0.0363545454545455
"MC","L2",13,13,112.6,0.0363545454545455
"MC","L2",13,12,112.1,0.0365424242424242
"MC","L2",13,11,112.2,0.0365121212121212
"MC","L2",13,10,112.8,0.0362737373737374
"MC","L2",13,9,113.1,0.0361525252525253
"MC","L2",13,8,112.5,0.0363949494949495
"MC","L2",13,7,112.6,0.0363545454545455
"MC","L2",13,7,112.6,0.0363545454545455
"MC","L2",13,6,128.7,0.0305727272727273
"MC","L2",13,5,129.1,0.0306939393939394
"MC","L2",13,4,175.5,0.00887171717171717
"MC","L2",13,3,174.6,0.008743
"MC","L2",13,2,249.8,0.004384
"MC","L2",13,1,249.3,0.004484
"MC","L2",15,23,5.5,0.0408468847508807
"MC","L2",15,22,14.8,0.0415178247734139
"MC","L2",15,21,15.4,0.0422012072434608
"MC","L2",15,21,15.4,0.0422012072434608
"MC","L2",15,20,15.1,0.0418390342052314
"MC","L2",15,20,15.1,0.0418390342052314
"MC","L2",15,20,15.1,0.0418390342052314
"MC","L2",15,19,15.1,0.0418390342052314
"MC","L2",15,19,15.1,0.0418390342052314
"MC","L2",15,19,15.1,0.0418390342052314
"MC","L2",15,18,15.2,0.0419597585513078
"MC","L2",15,17,15.4,0.0422012072434608
"MC","L2",15,17,15.4,0.0422012072434608
"MC","L2",15,16,15.1,0.0418390342052314
"MC","L2",15,16,15.1,0.0418390342052314
"MC","L2",15,16,15.1,0.0418390342052314
"MC","L2",15,15,15.3,0.0420804828973843
"MC","L2",15,14,119.1,0.0366636363636364
"MC","L2",15,13,118.6,0.0370171717171717
"MC","L2",15,12,118.1,0.03723
"MC","L2",15,12,118.1,0.03723
"MC","L2",15,12,118.1,0.03723
"MC","L2",15,11,118.1,0.03723
"MC","L2",15,11,118.1,0.03723
"MC","L2",15,11,118.1,0.03723
"MC","L2",15,10,118.5,0.0370878787878788
"MC","L2",15,9,117.9,0.03709
"MC","L2",15,8,118.1,0.03723
"MC","L2",15,8,118.1,0.03723
"MC","L2",15,8,118.1,0.03723
"MC","L2",15,7,118.4,0.0371585858585859
"MC","L2",15,6,135.5,0.0276454545454545
"MC","L2",15,5,150.3,0.0168
"MC","L2",15,4,175.2,0.00924848484848484
"MC","L2",15,3,200.2,0.0064
"MC","L2",15,2,225.3,0.005122
"MC","L2",15,1,300.2,0.00373838383838384
"MC","L2",17,18,5.6,0.0362909612481127
"MC","L2",17,17,14.9,0.0372006042296072
"MC","L2",17,16,15.4,0.0369995975855131
"MC","L2",17,16,15.4,0.0369995975855131
"MC","L2",17,15,15.2,0.0370800804828974
"MC","L2",17,14,15.1,0.0371203219315895
"MC","L2",17,14,15.1,0.0371203219315895
"MC","L2",17,13,14.8,0.0372308157099698
"MC","L2",17,12,14.6,0.0372912386706949
"MC","L2",17,11,15.1,0.0371203219315895
"MC","L2",17,11,15.1,0.0371203219315895
"MC","L2",17,10,15.4,0.0369995975855131
"MC","L2",17,10,15.4,0.0369995975855131
"MC","L2",17,9,125.7,0.0345888888888889
"MC","L2",17,9,125.7,0.0345888888888889
"MC","L2",17,8,125.2,0.034689898989899
"MC","L2",17,7,125.6,0.0346090909090909
"MC","L2",17,7,125.6,0.0346090909090909
"MC","L2",17,6,124.8,0.034875
"MC","L2",17,5,125.3,0.034669696969697
"MC","L2",17,5,125.3,0.034669696969697
"MC","L2",17,4,125.6,0.0346090909090909
"MC","L2",17,4,125.6,0.0346090909090909
"MC","L2",17,3,125.3,0.034669696969697
"MC","L2",17,3,125.3,0.034669696969697
"MC","L2",17,2,125.1,0.034725
"MC","L2",17,1,125.7,0.0345888888888889
"MC","L2",17,1,125.7,0.0345888888888889
"MC","L2",18,19,5.4,0.0378305686965274
"MC","L2",18,18,15.3,0.0421591549295775
"MC","L2",18,18,15.3,0.0421591549295775
"MC","L2",18,18,15.3,0.0421591549295775
"MC","L2",18,17,15.2,0.0423704225352113
"MC","L2",18,17,15.2,0.0423704225352113
"MC","L2",18,17,15.2,0.0423704225352113
"MC","L2",18,16,15.4,0.0419478873239437
"MC","L2",18,16,15.4,0.0419478873239437
"MC","L2",18,15,15.1,0.0425816901408451
"MC","L2",18,14,15.2,0.0423704225352113
"MC","L2",18,14,15.2,0.0423704225352113
"MC","L2",18,14,15.2,0.0423704225352113
"MC","L2",18,13,15.4,0.0419478873239437
"MC","L2",18,13,15.4,0.0419478873239437
"MC","L2",18,12,15.2,0.0423704225352113
"MC","L2",18,12,15.2,0.0423704225352113
"MC","L2",18,12,15.2,0.0423704225352113
"MC","L2",18,11,15.3,0.0421591549295775
"MC","L2",18,11,15.3,0.0421591549295775
"MC","L2",18,11,15.3,0.0421591549295775
"MC","L2",18,10,15.3,0.0421591549295775
"MC","L2",18,10,15.3,0.0421591549295775
"MC","L2",18,10,15.3,0.0421591549295775
"MC","L2",18,9,15.8,0.0411028169014084
"MC","L2",18,8,136.3,0.034730303030303
"MC","L2",18,7,136.2,0.0347606060606061
"MC","L2",18,7,136.2,0.0347606060606061
"MC","L2",18,6,136.4,0.0347
"MC","L2",18,5,136,0.0347787878787879
"MC","L2",18,4,135.9,0.0347484848484848
"MC","L2",18,3,136.5,0.034669696969697
"MC","L2",18,3,136.5,0.034669696969697
"MC","L2",18,2,136.2,0.0347606060606061
"MC","L2",18,2,136.2,0.0347606060606061
"MC","L2",18,1,136.5,0.034669696969697
"MC","L2",18,1,136.5,0.034669696969697
"MC","L2",19,24,5.4,0.0409305686965274
"MC","L2",19,23,5.5,0.0409607649723201
"MC","L2",19,22,15,0.0414084507042254
"MC","L2",19,21,15.4,0.041851106639839
"MC","L2",19,21,15.4,0.041851106639839
"MC","L2",19,21,15.4,0.041851106639839
"MC","L2",19,21,15.4,0.041851106639839
"MC","L2",19,21,15.4,0.041851106639839
"MC","L2",19,20,15.4,0.041851106639839
"MC","L2",19,20,15.4,0.041851106639839
"MC","L2",19,20,15.4,0.041851106639839
"MC","L2",19,20,15.4,0.041851106639839
"MC","L2",19,20,15.4,0.041851106639839
"MC","L2",19,19,15.3,0.0417404426559356
"MC","L2",19,18,15.1,0.0415191146881288
"MC","L2",19,17,15.2,0.0416297786720322
"MC","L2",19,16,15.4,0.041851106639839
"MC","L2",19,16,15.4,0.041851106639839
"MC","L2",19,16,15.4,0.041851106639839
"MC","L2",19,16,15.4,0.041851106639839
"MC","L2",19,16,15.4,0.041851106639839
"MC","L2",19,15,15.7,0.0421830985915493
"MC","L2",19,15,15.7,0.0421830985915493
"MC","L2",19,15,15.7,0.0421830985915493
"MC","L2",19,15,15.7,0.0421830985915493
"MC","L2",19,14,15.4,0.041851106639839
"MC","L2",19,14,15.4,0.041851106639839
"MC","L2",19,14,15.4,0.041851106639839
"MC","L2",19,14,15.4,0.041851106639839
"MC","L2",19,14,15.4,0.041851106639839
"MC","L2",19,13,15.7,0.0421830985915493
"MC","L2",19,13,15.7,0.0421830985915493
"MC","L2",19,13,15.7,0.0421830985915493
"MC","L2",19,13,15.7,0.0421830985915493
"MC","L2",19,12,15.7,0.0421830985915493
"MC","L2",19,12,15.7,0.0421830985915493
"MC","L2",19,12,15.7,0.0421830985915493
"MC","L2",19,12,15.7,0.0421830985915493
"MC","L2",19,11,15.7,0.0421830985915493
"MC","L2",19,11,15.7,0.0421830985915493
"MC","L2",19,11,15.7,0.0421830985915493
"MC","L2",19,11,15.7,0.0421830985915493
"MC","L2",19,10,15.4,0.041851106639839
"MC","L2",19,10,15.4,0.041851106639839
"MC","L2",19,10,15.4,0.041851106639839
"MC","L2",19,10,15.4,0.041851106639839
"MC","L2",19,10,15.4,0.041851106639839
"MC","L2",19,9,15.6,0.0420724346076459
"MC","L2",19,8,128.4,0.0397545454545455
"MC","L2",19,8,128.4,0.0397545454545455
"MC","L2",19,7,128,0.039817
"MC","L2",19,6,128.1,0.039727
"MC","L2",19,5,128.4,0.0397545454545455
"MC","L2",19,5,128.4,0.0397545454545455
"MC","L2",19,4,127.8,0.039997
"MC","L2",19,3,127.7,0.040087
"MC","L2",19,2,133.6,0.0377909090909091
"MC","L2",19,1,133.3,0.0379727272727273
"MC","L2",20,24,5.9,0.0473631001509814
"MC","L2",20,23,14.9,0.0470012084592145
"MC","L2",20,22,15.7,0.0474014084507042
"MC","L2",20,21,15.2,0.0471498993963783
"MC","L2",20,21,15.2,0.0471498993963783
"MC","L2",20,21,15.2,0.0471498993963783
"MC","L2",20,20,15.6,0.047351106639839
"MC","L2",20,19,15.3,0.0472002012072435
"MC","L2",20,19,15.3,0.0472002012072435
"MC","L2",20,18,15.2,0.0471498993963783
"MC","L2",20,18,15.2,0.0471498993963783
"MC","L2",20,18,15.2,0.0471498993963783
"MC","L2",20,17,15.3,0.0472002012072435
"MC","L2",20,17,15.3,0.0472002012072435
"MC","L2",20,16,15.2,0.0471498993963783
"MC","L2",20,16,15.2,0.0471498993963783
"MC","L2",20,16,15.2,0.0471498993963783
"MC","L2",20,15,45.1,0.0512184290030211
"MC","L2",20,14,74.9,0.0498607250755287
"MC","L2",20,13,124.8,0.0389500000000001
"MC","L2",20,12,128.3,0.0336595959595959
"MC","L2",20,12,128.3,0.0336595959595959
"MC","L2",20,11,128.1,0.033936
"MC","L2",20,10,128.2,0.0338010101010101
"MC","L2",20,9,128.8,0.0329525252525252
"MC","L2",20,8,128.4,0.0335181818181818
"MC","L2",20,7,128,0.034056
"MC","L2",20,6,128.3,0.0336595959595959
"MC","L2",20,6,128.3,0.0336595959595959
"MC","L2",20,5,127.9,0.034176
"MC","L2",20,4,150,0.0225030303030303
"MC","L2",20,3,175.5,0.00794343434343434
"MC","L2",20,2,300.6,0.00288888888888888
"MC","L2",20,1,700.5,NA
"MC","L2",21,24,15.3,0.0443199195171026
"MC","L2",21,23,14.7,0.0444813695871098
"MC","L2",21,22,14.4,0.0446022155085599
"MC","L2",21,21,15.2,0.0443400402414487
"MC","L2",21,20,15.1,0.0443601609657948
"MC","L2",21,19,14.6,0.0445216515609265
"MC","L2",21,18,14.8,0.0444410876132931
"MC","L2",21,17,44.6,0.0459581067472306
"MC","L2",21,16,44.7,0.0459983887210473
"MC","L2",21,15,126.8,0.0380666666666667
"MC","L2",21,14,126.7,0.0379656565656566
"MC","L2",21,14,126.7,0.0379656565656566
"MC","L2",21,14,126.7,0.0379656565656566
"MC","L2",21,13,126.7,0.0379656565656566
"MC","L2",21,13,126.7,0.0379656565656566
"MC","L2",21,13,126.7,0.0379656565656566
"MC","L2",21,12,127.4,0.038346
"MC","L2",21,11,127.3,0.038366
"MC","L2",21,10,126.9,0.0381676767676768
"MC","L2",21,9,126.7,0.0379656565656566
"MC","L2",21,9,126.7,0.0379656565656566
"MC","L2",21,9,126.7,0.0379656565656566
"MC","L2",21,8,131.2,0.03822
"MC","L2",21,7,131.5,0.03828
"MC","L2",21,6,150.9,0.0289181818181818
"MC","L2",21,5,151.5,0.0285727272727273
"MC","L2",21,4,175.8,0.00988989898989899
"MC","L2",21,3,175.3,0.0102393939393939
"MC","L2",21,2,250.2,0.005598
"MC","L2",21,1,250.4,0.00552727272727273
"MC","L2",24,16,14.7,0.0401627391742195
"MC","L2",24,16,14.7,0.0401627391742195
"MC","L2",24,15,14.9,0.0400016112789527
"MC","L2",24,15,14.9,0.0400016112789527
"MC","L2",24,14,15.1,0.0402390342052314
"MC","L2",24,13,15.3,0.0404804828973843
"MC","L2",24,12,15,0.0401183098591549
"MC","L2",24,11,14.9,0.0400016112789527
"MC","L2",24,11,14.9,0.0400016112789527
"MC","L2",24,10,14.8,0.0400821752265861
"MC","L2",24,9,14.7,0.0401627391742195
"MC","L2",24,9,14.7,0.0401627391742195
"MC","L2",24,8,123,0.0381222222222222
"MC","L2",24,7,123.4,0.0382515151515152
"MC","L2",24,6,123.3,0.0382717171717172
"MC","L2",24,6,123.3,0.0382717171717172
"MC","L2",24,5,123.7,0.0381909090909091
"MC","L2",24,4,124.2,0.03806
"MC","L2",24,3,123.6,0.0382111111111111
"MC","L2",24,2,123.5,0.0382313131313131
"MC","L2",24,1,123.3,0.0382717171717172
"MC","L2",24,1,123.3,0.0382717171717172
"MC","L2",25,18,14.9,0.0389004028197382
"MC","L2",25,18,14.9,0.0389004028197382
"MC","L2",25,18,14.9,0.0389004028197382
"MC","L2",25,17,15.1,0.0389796780684105
"MC","L2",25,16,14.9,0.0389004028197382
"MC","L2",25,16,14.9,0.0389004028197382
"MC","L2",25,16,14.9,0.0389004028197382
"MC","L2",25,15,14.8,0.0389205438066465
"MC","L2",25,15,14.8,0.0389205438066465
"MC","L2",25,15,14.8,0.0389205438066465
"MC","L2",25,14,14.8,0.0389205438066465
"MC","L2",25,14,14.8,0.0389205438066465
"MC","L2",25,14,14.8,0.0389205438066465
"MC","L2",25,13,14.9,0.0389004028197382
"MC","L2",25,13,14.9,0.0389004028197382
"MC","L2",25,13,14.9,0.0389004028197382
"MC","L2",25,12,15,0.0389394366197183
"MC","L2",25,11,15.3,0.0390601609657948
"MC","L2",25,10,14.8,0.0389205438066465
"MC","L2",25,10,14.8,0.0389205438066465
"MC","L2",25,10,14.8,0.0389205438066465
"MC","L2",25,9,121.1,0.0358717171717172
"MC","L2",25,9,121.1,0.0358717171717172
"MC","L2",25,8,120.5,0.0356292929292929
"MC","L2",25,7,120.8,0.035750505050505
"MC","L2",25,6,121.1,0.0358717171717172
"MC","L2",25,6,121.1,0.0358717171717172
"MC","L2",25,5,121,0.0358313131313131
"MC","L2",25,4,121.5,0.035834
"MC","L2",25,3,122.1,0.035714
"MC","L2",25,2,122.2,0.0357212121212121
"MC","L2",25,1,122.4,0.0358626262626263
"MC","L2",26,24,6.4,0.0407767086059386
"MC","L2",26,23,15.4,0.0405995975855131
"MC","L2",26,22,15.2,0.0406800804828974
"MC","L2",26,22,15.2,0.0406800804828974
"MC","L2",26,21,15.3,0.0406398390342052
"MC","L2",26,20,15.2,0.0406800804828974
"MC","L2",26,20,15.2,0.0406800804828974
"MC","L2",26,19,15,0.0407605633802817
"MC","L2",26,18,15.1,0.0407203219315895
"MC","L2",26,17,14.9,0.0408018126888218
"MC","L2",26,16,44.8,0.0414580060422961
"MC","L2",26,15,74.7,0.0441601208459214
"MC","L2",26,14,100.3,0.0346443995963673
"MC","L2",26,13,122.3,0.0337787878787879
"MC","L2",26,12,123,0.0342030303030303
"MC","L2",26,11,121.6,0.034156
"MC","L2",26,10,122.6,0.0339606060606061
"MC","L2",26,9,122.2,0.0337181818181818
"MC","L2",26,9,122.2,0.0337181818181818
"MC","L2",26,8,121.9,0.033916
"MC","L2",26,8,121.9,0.033916
"MC","L2",26,8,121.9,0.033916
"MC","L2",26,7,122.2,0.0337181818181818
"MC","L2",26,7,122.2,0.0337181818181818
"MC","L2",26,6,121.9,0.033916
"MC","L2",26,6,121.9,0.033916
"MC","L2",26,6,121.9,0.033916
"MC","L2",26,5,121.9,0.033916
"MC","L2",26,5,121.9,0.033916
"MC","L2",26,5,121.9,0.033916
"MC","L2",26,4,149.6,0.0235363636363636
"MC","L2",26,3,175.3,0.0127515151515152
"MC","L2",26,2,250.3,0.0046
"MC","L2",26,1,399.9,NA
"MC","L2",27,24,15.6,0.0486404426559356
"MC","L2",27,24,15.6,0.0486404426559356
"MC","L2",27,23,14.9,0.0484997985901309
"MC","L2",27,22,14.8,0.0484897280966767
"MC","L2",27,22,14.8,0.0484897280966767
"MC","L2",27,22,14.8,0.0484897280966767
"MC","L2",27,22,14.8,0.0484897280966767
"MC","L2",27,21,15.1,0.0485398390342052
"MC","L2",27,21,15.1,0.0485398390342052
"MC","L2",27,20,14.4,0.04844944612286
"MC","L2",27,19,15.1,0.0485398390342052
"MC","L2",27,19,15.1,0.0485398390342052
"MC","L2",27,18,15.3,0.0485800804828974
"MC","L2",27,18,15.3,0.0485800804828974
"MC","L2",27,17,14.8,0.0484897280966767
"MC","L2",27,17,14.8,0.0484897280966767
"MC","L2",27,17,14.8,0.0484897280966767
"MC","L2",27,17,14.8,0.0484897280966767
"MC","L2",27,16,15,0.0485197183098592
"MC","L2",27,15,15.6,0.0486404426559356
"MC","L2",27,15,15.6,0.0486404426559356
"MC","L2",27,14,15.4,0.0486002012072435
"MC","L2",27,13,14.8,0.0484897280966767
"MC","L2",27,13,14.8,0.0484897280966767
"MC","L2",27,13,14.8,0.0484897280966767
"MC","L2",27,13,14.8,0.0484897280966767
"MC","L2",27,12,15.7,0.0486605633802817
"MC","L2",27,11,15.3,0.0485800804828974
"MC","L2",27,11,15.3,0.0485800804828974
"MC","L2",27,10,14.8,0.0484897280966767
"MC","L2",27,10,14.8,0.0484897280966767
"MC","L2",27,10,14.8,0.0484897280966767
"MC","L2",27,10,14.8,0.0484897280966767
"MC","L2",27,9,14.3,0.0484393756294058
"MC","L2",27,8,122.2,0.038269696969697
"MC","L2",27,8,122.2,0.038269696969697
"MC","L2",27,7,122.3,0.0381686868686869
"MC","L2",27,6,122.1,0.038314
"MC","L2",27,6,122.1,0.038314
"MC","L2",27,5,122.1,0.038314
"MC","L2",27,5,122.1,0.038314
"MC","L2",27,4,121.9,0.038354
"MC","L2",27,4,121.9,0.038354
"MC","L2",27,3,122.5,0.0379666666666667
"MC","L2",27,2,122.2,0.038269696969697
"MC","L2",27,2,122.2,0.038269696969697
"MC","L2",27,1,121.9,0.038354
"MC","L2",27,1,121.9,0.038354
"MC","L2",29,19,14.9,0.0515983887210473
"MC","L2",29,18,14.3,0.0511150050352467
"MC","L2",29,18,14.3,0.0511150050352467
"MC","L2",29,17,14.3,0.0511150050352467
"MC","L2",29,17,14.3,0.0511150050352467
"MC","L2",29,16,14.2,0.0510344410876133
"MC","L2",29,16,14.2,0.0510344410876133
"MC","L2",29,16,14.2,0.0510344410876133
"MC","L2",29,15,13.6,0.0511108651911469
"MC","L2",29,14,14.4,0.0511955689828802
"MC","L2",29,14,14.4,0.0511955689828802
"MC","L2",29,13,14.2,0.0510344410876133
"MC","L2",29,13,14.2,0.0510344410876133
"MC","L2",29,13,14.2,0.0510344410876133
"MC","L2",29,12,14.2,0.0510344410876133
"MC","L2",29,12,14.2,0.0510344410876133
"MC","L2",29,12,14.2,0.0510344410876133
"MC","L2",29,11,13.7,0.0510102615694165
"MC","L2",29,10,14.4,0.0511955689828802
"MC","L2",29,10,14.4,0.0511955689828802
"MC","L2",29,9,14.6,0.051356696878147
"MC","L2",29,8,126.8,0.0358666666666667
"MC","L2",29,7,126.6,0.0359676767676768
"MC","L2",29,7,126.6,0.0359676767676768
"MC","L2",29,6,127.1,0.0357151515151515
"MC","L2",29,5,126.7,0.0359171717171717
"MC","L2",29,4,126.9,0.0358161616161616
"MC","L2",29,4,126.9,0.0358161616161616
"MC","L2",29,3,126.9,0.0358161616161616
"MC","L2",29,3,126.9,0.0358161616161616
"MC","L2",29,2,126.6,0.0359676767676768
"MC","L2",29,2,126.6,0.0359676767676768
"MC","L2",29,1,127.2,0.035833
"MC","L2",30,16,15,0.0503422535211268
"MC","L2",30,16,15,0.0503422535211268
"MC","L2",30,15,14.4,0.0496405840886203
"MC","L2",30,14,14.5,0.0498117824773414
"MC","L2",30,13,14.8,0.0503253776435045
"MC","L2",30,12,15.2,0.0500203219315895
"MC","L2",30,11,15.8,0.0490545271629779
"MC","L2",30,10,15.3,0.0498593561368209
"MC","L2",30,9,15,0.0503422535211268
"MC","L2",30,9,15,0.0503422535211268
"MC","L2",30,8,127.5,0.036226
"MC","L2",30,7,126.8,0.0367
"MC","L2",30,6,126.6,0.0369424242424242
"MC","L2",30,5,126.1,0.0375323232323232
"MC","L2",30,4,126.4,0.0371848484848485
"MC","L2",30,3,125.9,0.0376939393939394
"MC","L2",30,2,126,0.0376131313131313
"MC","L2",30,1,126.5,0.0370636363636364
"MC","L2",31,18,14.4,0.0452450151057402
"MC","L2",31,17,15,0.0456507042253521
"MC","L2",31,16,15.1,0.0456004024144869
"MC","L2",31,16,15.1,0.0456004024144869
"MC","L2",31,15,15.1,0.0456004024144869
"MC","L2",31,15,15.1,0.0456004024144869
"MC","L2",31,14,14.9,0.0456981873111782
"MC","L2",31,13,15.2,0.0455501006036217
"MC","L2",31,12,15.3,0.0454997987927565
"MC","L2",31,11,15.6,0.045348893360161
"MC","L2",31,10,15.4,0.0454494969818913
"MC","L2",31,9,122.8,0.0360636363636364
"MC","L2",31,8,123.1,0.0360939393939394
"MC","L2",31,8,123.1,0.0360939393939394
"MC","L2",31,7,122.9,0.0360737373737374
"MC","L2",31,6,123.4,0.0359787878787879
"MC","L2",31,5,123,0.0360838383838384
"MC","L2",31,4,123.1,0.0360939393939394
"MC","L2",31,4,123.1,0.0360939393939394
"MC","L2",31,3,123.2,0.036079797979798
"MC","L2",31,3,123.2,0.036079797979798
"MC","L2",31,2,123.2,0.036079797979798
"MC","L2",31,2,123.2,0.036079797979798
"MC","L2",31,1,122.5,0.0360333333333333
